"district","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","availability_365"
"Manhattan","Midtown",40.75663,-73.96681,"Entire home/apt",285,7,10,0
"Manhattan","Upper West Side",40.78194,-73.98248,"Entire home/apt",197,1,108,269
"Manhattan","Gramercy",40.73354,-73.98593,"Entire home/apt",127,3,182,264
"Manhattan","Hell's Kitchen",40.76287,-73.9957,"Entire home/apt",99,3,46,31
"Manhattan","Chelsea",40.741,-73.99957,"Entire home/apt",250,2,10,0
"Manhattan","Kips Bay",40.74027,-73.98061,"Entire home/apt",295,4,72,122
"Manhattan","Upper West Side",40.77516,-73.98573,"Entire home/apt",2000,30,59,364
"Manhattan","Hell's Kitchen",40.7589,-73.99015,"Entire home/apt",220,2,18,0
"Manhattan","Chelsea",40.74272,-74.00309,"Entire home/apt",200,3,17,5
"Manhattan","Upper East Side",40.77382,-73.95088,"Entire home/apt",141,2,46,346
"Manhattan","Harlem",40.80829,-73.9426,"Entire home/apt",125,21,12,267
"Manhattan","Chelsea",40.75286,-74.00162,"Entire home/apt",199,6,40,0
"Manhattan","West Village",40.73477,-74.00275,"Entire home/apt",179,14,37,284
"Manhattan","Murray Hill",40.74888,-73.97828,"Entire home/apt",129,30,43,256
"Manhattan","East Village",40.72912,-73.98355,"Entire home/apt",95,3,39,15
"Manhattan","Upper West Side",40.77563,-73.98065,"Entire home/apt",165,30,27,128
"Manhattan","East Village",40.72866,-73.98048,"Entire home/apt",105,30,96,295
"Manhattan","East Village",40.72482,-73.98097,"Entire home/apt",73,30,100,3
"Manhattan","Upper West Side",40.77392,-73.97852,"Entire home/apt",100,3,89,0
"Manhattan","Inwood",40.86737,-73.91877,"Entire home/apt",55,2,79,3
"Manhattan","SoHo",40.72756,-74.00239,"Entire home/apt",230,2,27,101
"Manhattan","East Village",40.72225,-73.98496,"Entire home/apt",130,7,11,0
"Manhattan","East Village",40.72558,-73.97929,"Entire home/apt",399,7,104,42
"Manhattan","Lower East Side",40.71819,-73.99136,"Entire home/apt",175,5,56,263
"Manhattan","East Village",40.73016,-73.98643,"Entire home/apt",240,5,86,344
"Manhattan","West Village",40.73795,-74.00593,"Entire home/apt",495,3,29,22
"Manhattan","Harlem",40.80745,-73.94353,"Entire home/apt",150,5,17,36
"Manhattan","East Village",40.72576,-73.98582,"Entire home/apt",144,4,70,198
"Manhattan","Upper West Side",40.79241,-73.97111,"Entire home/apt",195,3,17,26
"Manhattan","Upper East Side",40.77042,-73.96145,"Entire home/apt",200,2,59,0
"Manhattan","Lower East Side",40.71625,-73.9843,"Entire home/apt",169,5,62,249
"Manhattan","Flatiron District",40.74056,-73.99262,"Entire home/apt",375,2,33,346
"Manhattan","West Village",40.73616,-74.004,"Entire home/apt",200,2,23,0
"Manhattan","Upper East Side",40.76352,-73.96394,"Entire home/apt",200,3,203,260
"Manhattan","Midtown",40.75154,-73.97104,"Entire home/apt",106,7,10,0
"Manhattan","Upper West Side",40.78361,-73.97645,"Entire home/apt",155,181,82,188
"Manhattan","East Village",40.72849,-73.98041,"Entire home/apt",249,2,111,28
"Manhattan","Tribeca",40.71778,-74.00452,"Entire home/apt",210,14,10,0
"Manhattan","West Village",40.73454,-74.00365,"Entire home/apt",350,1,237,0
"Manhattan","Tribeca",40.71729,-74.00424,"Entire home/apt",259,2,20,17
"Manhattan","Nolita",40.7229,-73.99574,"Entire home/apt",199,7,66,142
"Manhattan","Nolita",40.72064,-73.99605,"Entire home/apt",125,28,19,267
"Manhattan","Midtown",40.76412,-73.97666,"Entire home/apt",170,7,83,203
"Manhattan","Little Italy",40.71955,-73.99706,"Entire home/apt",199,3,219,212
"Manhattan","East Village",40.72699,-73.97969,"Entire home/apt",179,4,213,277
"Manhattan","Greenwich Village",40.72863,-74.00137,"Entire home/apt",200,4,11,259
"Manhattan","Chinatown",40.71592,-73.9898,"Entire home/apt",400,3,46,175
"Manhattan","SoHo",40.72408,-73.99823,"Entire home/apt",500,10,10,33
"Manhattan","Midtown",40.75383,-73.96777,"Entire home/apt",133,6,22,5
"Manhattan","Upper East Side",40.77638,-73.95247,"Entire home/apt",155,5,63,235
"Manhattan","East Harlem",40.80826,-73.93401,"Entire home/apt",50,4,24,25
"Manhattan","Hell's Kitchen",40.76078,-73.99076,"Entire home/apt",165,3,276,146
"Manhattan","East Harlem",40.80343,-73.93514,"Entire home/apt",120,3,22,365
"Manhattan","Harlem",40.81381,-73.94314,"Entire home/apt",280,4,97,48
"Manhattan","West Village",40.73652,-74.00876,"Entire home/apt",140,30,18,182
"Manhattan","West Village",40.73364,-74.00539,"Entire home/apt",189,2,68,63
"Manhattan","West Village",40.73164,-74.00327,"Entire home/apt",190,2,185,0
"Manhattan","East Village",40.72762,-73.98218,"Entire home/apt",135,5,18,0
"Manhattan","Harlem",40.82294,-73.94999,"Entire home/apt",225,1,50,265
"Manhattan","Harlem",40.81915,-73.93964,"Entire home/apt",100,7,11,0
"Manhattan","West Village",40.73403,-74.00298,"Entire home/apt",210,1,108,305
"Manhattan","West Village",40.73761,-74.00043,"Entire home/apt",140,2,34,159
"Manhattan","Upper West Side",40.77775,-73.98732,"Entire home/apt",295,10,11,0
"Manhattan","Lower East Side",40.71703,-73.98612,"Entire home/apt",159,2,260,141
"Manhattan","Upper West Side",40.77445,-73.98496,"Entire home/apt",210,30,48,36
"Manhattan","Greenwich Village",40.73545,-73.9931,"Entire home/apt",220,6,23,0
"Manhattan","Upper West Side",40.80118,-73.96783,"Entire home/apt",350,6,13,0
"Manhattan","Gramercy",40.73493,-73.98655,"Entire home/apt",130,3,26,19
"Manhattan","Harlem",40.82536,-73.94923,"Entire home/apt",115,3,186,237
"Manhattan","Washington Heights",40.85262,-73.93821,"Entire home/apt",192,2,41,0
"Manhattan","Lower East Side",40.71956,-73.98574,"Entire home/apt",158,5,39,0
"Manhattan","Upper West Side",40.78592,-73.97775,"Entire home/apt",173,4,16,0
"Manhattan","NoHo",40.72591,-73.99452,"Entire home/apt",465,30,47,277
"Manhattan","Hell's Kitchen",40.76704,-73.98345,"Entire home/apt",139,45,16,0
"Manhattan","Chelsea",40.74082,-73.99581,"Entire home/apt",99,2,52,30
"Manhattan","Lower East Side",40.71988,-73.98639,"Entire home/apt",225,4,92,67
"Manhattan","East Village",40.72699,-73.97894,"Entire home/apt",199,5,23,0
"Manhattan","West Village",40.73227,-74.00949,"Entire home/apt",340,7,38,302
"Manhattan","Harlem",40.80139,-73.95433,"Entire home/apt",135,3,205,184
"Manhattan","Washington Heights",40.85604,-73.93469,"Entire home/apt",100,30,13,219
"Manhattan","Greenwich Village",40.72825,-74.00225,"Entire home/apt",290,2,70,339
"Manhattan","Kips Bay",40.7445,-73.97583,"Entire home/apt",148,5,29,188
"Manhattan","Upper East Side",40.76883,-73.95353,"Entire home/apt",150,6,23,0
"Manhattan","Upper East Side",40.76744,-73.96118,"Entire home/apt",135,1,225,19
"Manhattan","Gramercy",40.7349,-73.98549,"Entire home/apt",130,3,26,23
"Manhattan","Washington Heights",40.83783,-73.93832,"Entire home/apt",130,5,47,9
"Manhattan","Upper West Side",40.77837,-73.97964,"Entire home/apt",175,7,23,0
"Manhattan","Chelsea",40.74372,-74.00021,"Entire home/apt",240,7,26,330
"Manhattan","Midtown",40.76188,-73.97193,"Entire home/apt",269,5,15,0
"Manhattan","Greenwich Village",40.73075,-73.99265,"Entire home/apt",349,3,17,356
"Manhattan","East Village",40.73345,-73.98956,"Entire home/apt",495,2,66,334
"Manhattan","Lower East Side",40.71892,-73.98627,"Entire home/apt",175,3,50,1
"Manhattan","Chinatown",40.71593,-73.99031,"Entire home/apt",150,4,14,18
"Manhattan","Hell's Kitchen",40.76194,-73.99346,"Entire home/apt",175,1,33,0
"Manhattan","Washington Heights",40.84714,-73.94172,"Entire home/apt",80,60,22,226
"Manhattan","Lower East Side",40.71312,-73.99033,"Entire home/apt",260,6,23,0
"Manhattan","Lower East Side",40.72003,-73.98693,"Entire home/apt",145,2,220,268
"Manhattan","Upper West Side",40.78689,-73.97314,"Entire home/apt",300,30,93,284
"Manhattan","Upper East Side",40.76714,-73.95922,"Entire home/apt",160,1,187,221
"Manhattan","Inwood",40.86585,-73.92693,"Entire home/apt",80,4,16,0
"Manhattan","West Village",40.73118,-74.0029,"Entire home/apt",235,2,97,40
"Manhattan","Greenwich Village",40.73132,-73.99979,"Entire home/apt",120,30,17,231
"Manhattan","Upper East Side",40.7704,-73.95024,"Entire home/apt",166,1,15,188
"Manhattan","Washington Heights",40.85016,-73.93178,"Entire home/apt",99,3,106,331
"Manhattan","Greenwich Village",40.72977,-74.00164,"Entire home/apt",195,2,12,90
"Manhattan","Harlem",40.80845,-73.94435,"Entire home/apt",125,1,64,135
"Manhattan","Hell's Kitchen",40.76616,-73.98411,"Entire home/apt",176,7,33,0
"Manhattan","Chelsea",40.73818,-73.9977,"Entire home/apt",200,2,82,157
"Manhattan","East Harlem",40.78844,-73.94951,"Entire home/apt",125,2,71,199
"Manhattan","West Village",40.73746,-74.00686,"Entire home/apt",113,3,71,343
"Manhattan","Harlem",40.82764,-73.93842,"Entire home/apt",165,2,21,347
"Manhattan","Upper West Side",40.78615,-73.98137,"Entire home/apt",339,4,28,167
"Manhattan","East Village",40.72668,-73.98179,"Entire home/apt",2500,30,15,89
"Manhattan","Flatiron District",40.74207,-73.99094,"Entire home/apt",175,25,49,188
"Manhattan","Harlem",40.80706,-73.95403,"Entire home/apt",170,5,86,29
"Manhattan","West Village",40.73276,-74.00074,"Entire home/apt",150,3,90,184
"Manhattan","Upper West Side",40.79626,-73.96145,"Entire home/apt",170,7,28,333
"Manhattan","East Village",40.723,-73.97861,"Entire home/apt",145,2,157,221
"Manhattan","Chelsea",40.73949,-73.99483,"Entire home/apt",250,3,48,217
"Manhattan","Hell's Kitchen",40.7642,-73.98677,"Entire home/apt",399,2,287,284
"Manhattan","Upper West Side",40.7886,-73.97553,"Entire home/apt",190,28,28,283
"Manhattan","Upper West Side",40.78775,-73.98152,"Entire home/apt",200,6,22,354
"Manhattan","East Village",40.72615,-73.98781,"Entire home/apt",199,29,12,31
"Manhattan","Hell's Kitchen",40.75893,-73.99014,"Entire home/apt",140,3,25,157
"Manhattan","East Village",40.73194,-73.98939,"Entire home/apt",295,7,92,316
"Manhattan","Chinatown",40.7189,-73.99654,"Entire home/apt",160,7,13,335
"Manhattan","Upper East Side",40.77543,-73.95499,"Entire home/apt",230,3,20,282
"Manhattan","Harlem",40.81071,-73.94493,"Entire home/apt",140,30,81,194
"Manhattan","Hell's Kitchen",40.76662,-73.99302,"Entire home/apt",179,3,209,202
"Manhattan","West Village",40.73194,-74.00189,"Entire home/apt",200,4,45,48
"Manhattan","SoHo",40.72493,-74.00307,"Entire home/apt",235,3,73,44
"Manhattan","East Harlem",40.79531,-73.9333,"Entire home/apt",125,7,50,188
"Manhattan","West Village",40.73377,-74.00259,"Entire home/apt",250,2,56,134
"Manhattan","Upper West Side",40.7982,-73.96394,"Entire home/apt",100,1,129,281
"Manhattan","Chinatown",40.71687,-73.99046,"Entire home/apt",87,59,51,0
"Manhattan","SoHo",40.72538,-74.00375,"Entire home/apt",195,10,10,270
"Manhattan","Upper West Side",40.79368,-73.96487,"Entire home/apt",190,3,159,244
"Manhattan","East Village",40.73055,-73.98875,"Entire home/apt",159,4,65,1
"Manhattan","East Village",40.7282,-73.98893,"Entire home/apt",200,10,35,51
"Manhattan","Upper West Side",40.80014,-73.9637,"Entire home/apt",169,2,61,59
"Manhattan","West Village",40.73359,-74.00524,"Entire home/apt",249,3,10,5
"Manhattan","East Village",40.72658,-73.98907,"Entire home/apt",199,2,54,322
"Manhattan","Harlem",40.82892,-73.94745,"Entire home/apt",88,3,37,47
"Manhattan","Harlem",40.80421,-73.94302,"Entire home/apt",135,30,190,253
"Manhattan","East Harlem",40.80626,-73.94009,"Entire home/apt",165,3,281,177
"Manhattan","Harlem",40.80684,-73.94844,"Entire home/apt",170,5,25,177
"Manhattan","Nolita",40.72131,-73.99487,"Entire home/apt",119,3,17,0
"Manhattan","Harlem",40.8278,-73.94891,"Entire home/apt",97,3,185,6
"Manhattan","Upper West Side",40.7852,-73.9746,"Entire home/apt",187,30,13,346
"Manhattan","West Village",40.73464,-74.00225,"Entire home/apt",950,3,28,357
"Manhattan","Greenwich Village",40.73506,-73.99728,"Entire home/apt",334,11,14,238
"Manhattan","SoHo",40.72602,-74.00318,"Entire home/apt",130,20,33,11
"Manhattan","Tribeca",40.71927,-74.00453,"Entire home/apt",575,1,447,207
"Manhattan","West Village",40.73303,-74.00237,"Entire home/apt",300,3,108,318
"Manhattan","Upper East Side",40.76249,-73.96054,"Entire home/apt",191,2,66,347
"Manhattan","Upper East Side",40.77421,-73.9528,"Entire home/apt",105,45,20,109
"Manhattan","East Village",40.72538,-73.98351,"Entire home/apt",165,60,11,311
"Manhattan","East Village",40.72351,-73.98283,"Entire home/apt",499,5,47,341
"Manhattan","Upper East Side",40.77054,-73.95497,"Entire home/apt",100,3,226,221
"Manhattan","Tribeca",40.72008,-74.0043,"Entire home/apt",1000,1,25,37
"Manhattan","Chelsea",40.74398,-73.99624,"Entire home/apt",499,6,127,303
"Manhattan","Chelsea",40.74112,-74.00177,"Entire home/apt",160,5,70,0
"Manhattan","Harlem",40.8035,-73.94764,"Entire home/apt",195,4,128,278
"Manhattan","Harlem",40.81241,-73.94371,"Entire home/apt",190,30,31,84
"Manhattan","East Harlem",40.79535,-73.93274,"Entire home/apt",120,5,83,242
"Manhattan","Upper East Side",40.77014,-73.96222,"Entire home/apt",425,2,68,358
"Manhattan","East Village",40.7265,-73.99,"Entire home/apt",159,5,16,0
"Manhattan","Upper East Side",40.7744,-73.95578,"Entire home/apt",199,1,116,300
"Manhattan","East Harlem",40.79417,-73.94376,"Entire home/apt",110,31,235,84
"Manhattan","Midtown",40.75783,-73.96383,"Entire home/apt",145,2,146,148
"Manhattan","Gramercy",40.73807,-73.98187,"Entire home/apt",131,30,23,33
"Manhattan","Gramercy",40.73775,-73.98324,"Entire home/apt",250,30,17,327
"Manhattan","Nolita",40.71972,-73.99438,"Entire home/apt",149,5,26,0
"Manhattan","Chelsea",40.74877,-73.9994,"Entire home/apt",300,5,44,87
"Manhattan","Harlem",40.81102,-73.94562,"Entire home/apt",85,30,23,0
"Manhattan","Kips Bay",40.74268,-73.97853,"Entire home/apt",240,1,67,321
"Manhattan","Gramercy",40.73708,-73.98455,"Entire home/apt",250,4,23,11
"Manhattan","Kips Bay",40.74052,-73.97907,"Entire home/apt",650,30,36,256
"Manhattan","Harlem",40.80477,-73.9512,"Entire home/apt",158,4,37,314
"Manhattan","Nolita",40.72068,-73.99576,"Entire home/apt",209,1,23,365
"Manhattan","Lower East Side",40.71928,-73.98993,"Entire home/apt",140,3,126,228
"Manhattan","East Village",40.72271,-73.98478,"Entire home/apt",199,3,42,330
"Manhattan","Harlem",40.82101,-73.94582,"Entire home/apt",110,3,82,15
"Manhattan","Harlem",40.80745,-73.94279,"Entire home/apt",133,14,19,279
"Manhattan","Upper West Side",40.78898,-73.97589,"Entire home/apt",79,30,12,36
"Manhattan","Greenwich Village",40.72855,-74.00136,"Entire home/apt",200,2,26,188
"Manhattan","Chelsea",40.74119,-74.00234,"Entire home/apt",175,3,19,194
"Manhattan","Upper West Side",40.77097,-73.98083,"Entire home/apt",179,4,27,0
"Manhattan","Chelsea",40.74057,-73.99771,"Entire home/apt",90,45,11,279
"Manhattan","Midtown",40.74658,-73.98847,"Entire home/apt",115,2,70,120
"Manhattan","Upper West Side",40.79208,-73.96482,"Entire home/apt",1000,30,24,364
"Manhattan","East Harlem",40.79921,-73.93657,"Entire home/apt",100,1,54,0
"Manhattan","East Village",40.7252,-73.98261,"Entire home/apt",129,1,96,324
"Manhattan","East Village",40.72845,-73.98598,"Entire home/apt",200,4,26,0
"Manhattan","Greenwich Village",40.7302,-74.00165,"Entire home/apt",225,2,136,10
"Manhattan","SoHo",40.7252,-74.00279,"Entire home/apt",190,4,25,0
"Manhattan","Washington Heights",40.8506,-73.94023,"Entire home/apt",70,6,19,188
"Manhattan","Lower East Side",40.71646,-73.97656,"Entire home/apt",130,2,32,184
"Manhattan","Hell's Kitchen",40.76636,-73.9855,"Entire home/apt",199,7,30,184
"Manhattan","Upper West Side",40.77938,-73.98721,"Entire home/apt",85,4,42,9
"Manhattan","Tribeca",40.71976,-74.00571,"Entire home/apt",285,2,124,131
"Manhattan","Upper East Side",40.76703,-73.95413,"Entire home/apt",190,2,191,282
"Manhattan","East Village",40.73138,-73.98807,"Entire home/apt",125,2,28,179
"Manhattan","East Village",40.72434,-73.97715,"Entire home/apt",120,29,10,3
"Manhattan","Tribeca",40.71908,-74.00546,"Entire home/apt",290,1,21,128
"Manhattan","Hell's Kitchen",40.76168,-73.9949,"Entire home/apt",200,2,52,193
"Manhattan","Upper East Side",40.78104,-73.94916,"Entire home/apt",135,1,190,105
"Manhattan","Upper East Side",40.76398,-73.9589,"Entire home/apt",125,1,92,247
"Manhattan","Harlem",40.80707,-73.94884,"Entire home/apt",300,3,66,286
"Manhattan","Chelsea",40.74984,-73.99482,"Entire home/apt",595,3,106,247
"Manhattan","Financial District",40.70735,-74.00971,"Entire home/apt",269,5,18,179
"Manhattan","Financial District",40.70946,-74.01235,"Entire home/apt",350,3,27,22
"Manhattan","Lower East Side",40.7191,-73.98866,"Entire home/apt",80,3,67,85
"Manhattan","Greenwich Village",40.73104,-73.99957,"Entire home/apt",150,12,16,35
"Manhattan","Greenwich Village",40.72948,-73.99957,"Entire home/apt",219,6,45,188
"Manhattan","West Village",40.73532,-74.00448,"Entire home/apt",144,4,27,0
"Manhattan","West Village",40.73305,-74.00412,"Entire home/apt",1899,7,18,0
"Manhattan","Washington Heights",40.84346,-73.94471,"Entire home/apt",110,29,10,205
"Manhattan","West Village",40.73384,-74.00462,"Entire home/apt",140,14,51,298
"Manhattan","SoHo",40.72098,-73.99869,"Entire home/apt",145,30,12,342
"Manhattan","Harlem",40.82612,-73.95216,"Entire home/apt",145,2,64,132
"Manhattan","Hell's Kitchen",40.76248,-73.98597,"Entire home/apt",399,3,108,351
"Manhattan","East Village",40.72353,-73.99059,"Entire home/apt",465,30,11,273
"Manhattan","Upper East Side",40.77444,-73.95908,"Entire home/apt",235,2,10,345
"Manhattan","East Village",40.72188,-73.9816,"Entire home/apt",300,3,19,0
"Manhattan","Kips Bay",40.74019,-73.98115,"Entire home/apt",145,2,26,269
"Manhattan","Little Italy",40.71833,-73.99826,"Entire home/apt",250,3,155,159
"Manhattan","Chelsea",40.74913,-73.99575,"Entire home/apt",93,39,25,245
"Manhattan","Chelsea",40.75032,-73.99676,"Entire home/apt",93,120,34,316
"Manhattan","Chelsea",40.73981,-74.0016,"Entire home/apt",199,3,35,69
"Manhattan","Upper East Side",40.77207,-73.95923,"Entire home/apt",169,7,11,24
"Manhattan","Harlem",40.80861,-73.94574,"Entire home/apt",190,3,123,248
"Manhattan","Harlem",40.80862,-73.94516,"Entire home/apt",185,3,141,258
"Manhattan","East Village",40.72685,-73.97874,"Entire home/apt",210,5,11,8
"Manhattan","Midtown",40.75639,-73.96558,"Entire home/apt",219,1,78,301
"Manhattan","SoHo",40.72411,-73.99865,"Entire home/apt",265,4,95,257
"Manhattan","Chelsea",40.74572,-73.99637,"Entire home/apt",180,4,28,280
"Manhattan","Upper East Side",40.76893,-73.95967,"Entire home/apt",350,3,53,87
"Manhattan","Morningside Heights",40.80684,-73.96404,"Entire home/apt",160,24,10,218
"Manhattan","East Village",40.72463,-73.98938,"Entire home/apt",260,1,320,253
"Manhattan","SoHo",40.72587,-74.00186,"Entire home/apt",200,4,68,21
"Manhattan","SoHo",40.72347,-74.00488,"Entire home/apt",285,5,11,173
"Manhattan","East Harlem",40.79813,-73.93132,"Entire home/apt",120,7,64,184
